ARGUMENT PATH	CLASSIFIED SENTIMENT VALUE
data/corpus-counterarguments-18/02-extracted-arguments/training/environment/climate-pollution-international-africa-house-would-developed-world-fund/con/con01a-point.txt	0.332886
data/corpus-counterarguments-18/02-extracted-arguments/training/environment/climate-pollution-international-africa-house-would-developed-world-fund/con/con01b-counter.txt	0.12592499999999995
data/corpus-counterarguments-18/02-extracted-arguments/training/environment/climate-pollution-international-africa-house-would-developed-world-fund/con/con02a-point.txt	0.32412300000000005
data/corpus-counterarguments-18/02-extracted-arguments/training/environment/climate-pollution-international-africa-house-would-developed-world-fund/con/con02b-counter.txt	0.21731900000000004
data/corpus-counterarguments-18/02-extracted-arguments/training/environment/climate-pollution-international-africa-house-would-developed-world-fund/con/con03a-point.txt	0.62844
data/corpus-counterarguments-18/02-extracted-arguments/training/environment/climate-pollution-international-africa-house-would-developed-world-fund/con/con03b-counter.txt	0.29788899999999996
data/corpus-counterarguments-18/02-extracted-arguments/training/environment/climate-pollution-international-africa-house-would-developed-world-fund/con/con04a-point.txt	0.658032
data/corpus-counterarguments-18/02-extracted-arguments/training/environment/climate-pollution-international-africa-house-would-developed-world-fund/con/con04b-counter.txt	0.707438
data/corpus-counterarguments-18/02-extracted-arguments/training/environment/climate-pollution-international-africa-house-would-developed-world-fund/pro/pro01a-point.txt	0.20176400000000005
data/corpus-counterarguments-18/02-extracted-arguments/training/environment/climate-pollution-international-africa-house-would-developed-world-fund/pro/pro01b-counter.txt	0.16097099999999998
data/corpus-counterarguments-18/02-extracted-arguments/training/environment/climate-pollution-international-africa-house-would-developed-world-fund/pro/pro02a-point.txt	0.290787
data/corpus-counterarguments-18/02-extracted-arguments/training/environment/climate-pollution-international-africa-house-would-developed-world-fund/pro/pro02b-counter.txt	0.277798
data/corpus-counterarguments-18/02-extracted-arguments/training/environment/climate-pollution-international-africa-house-would-developed-world-fund/pro/pro03a-point.txt	0.523594
data/corpus-counterarguments-18/02-extracted-arguments/training/environment/climate-pollution-international-africa-house-would-developed-world-fund/pro/pro03b-counter.txt	0.266601
data/corpus-counterarguments-18/02-extracted-arguments/training/environment/climate-pollution-international-africa-house-would-developed-world-fund/pro/pro04a-point.txt	0.15829099999999996
data/corpus-counterarguments-18/02-extracted-arguments/training/environment/climate-pollution-international-africa-house-would-developed-world-fund/pro/pro04b-counter.txt	0.24132900000000002
data/corpus-counterarguments-18/02-extracted-arguments/training/environment/climate-pollution-international-africa-house-would-developed-world-fund/pro/pro05a-point.txt	0.701057
data/corpus-counterarguments-18/02-extracted-arguments/training/environment/climate-pollution-international-africa-house-would-developed-world-fund/pro/pro05b-counter.txt	0.299874
