ARGUMENT PATH	CLASSIFIED SENTIMENT VALUE
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-gender-sport-sport-general-house-would-force-media-display-promote-and/con/con01a-point.txt	0.686675
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-gender-sport-sport-general-house-would-force-media-display-promote-and/con/con01b-counter.txt	0.643907
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-gender-sport-sport-general-house-would-force-media-display-promote-and/con/con02a-point.txt	0.595957
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-gender-sport-sport-general-house-would-force-media-display-promote-and/con/con02b-counter.txt	0.600756
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-gender-sport-sport-general-house-would-force-media-display-promote-and/con/con03a-point.txt	0.24736999999999998
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-gender-sport-sport-general-house-would-force-media-display-promote-and/con/con03b-counter.txt	0.84872
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-gender-sport-sport-general-house-would-force-media-display-promote-and/pro/pro01a-point.txt	0.47386700000000004
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-gender-sport-sport-general-house-would-force-media-display-promote-and/pro/pro01b-counter.txt	0.13572300000000004
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-gender-sport-sport-general-house-would-force-media-display-promote-and/pro/pro02a-point.txt	0.815594
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-gender-sport-sport-general-house-would-force-media-display-promote-and/pro/pro02b-counter.txt	0.258726
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-gender-sport-sport-general-house-would-force-media-display-promote-and/pro/pro03a-point.txt	0.67262
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-gender-sport-sport-general-house-would-force-media-display-promote-and/pro/pro03b-counter.txt	0.751243
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-gender-sport-sport-general-house-would-force-media-display-promote-and/pro/pro04a-point.txt	0.937356
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-gender-sport-sport-general-house-would-force-media-display-promote-and/pro/pro04b-counter.txt	0.50815
