ARGUMENT PATH	CLASSIFIED SENTIMENT VALUE
data/corpus-counterarguments-18/02-extracted-arguments/training/philosophy/olicing-punishment-philosophy-ethics-life-house-supports-death-penalty/con/con01a-point.txt	0.661835
data/corpus-counterarguments-18/02-extracted-arguments/training/philosophy/olicing-punishment-philosophy-ethics-life-house-supports-death-penalty/con/con01b-counter.txt	0.475703
data/corpus-counterarguments-18/02-extracted-arguments/training/philosophy/olicing-punishment-philosophy-ethics-life-house-supports-death-penalty/con/con02a-point.txt	0.44537499999999997
data/corpus-counterarguments-18/02-extracted-arguments/training/philosophy/olicing-punishment-philosophy-ethics-life-house-supports-death-penalty/con/con02b-counter.txt	0.564971
data/corpus-counterarguments-18/02-extracted-arguments/training/philosophy/olicing-punishment-philosophy-ethics-life-house-supports-death-penalty/con/con03a-point.txt	0.22209999999999996
data/corpus-counterarguments-18/02-extracted-arguments/training/philosophy/olicing-punishment-philosophy-ethics-life-house-supports-death-penalty/con/con03b-counter.txt	0.534301
data/corpus-counterarguments-18/02-extracted-arguments/training/philosophy/olicing-punishment-philosophy-ethics-life-house-supports-death-penalty/con/con04a-point.txt	0.774299
data/corpus-counterarguments-18/02-extracted-arguments/training/philosophy/olicing-punishment-philosophy-ethics-life-house-supports-death-penalty/con/con04b-counter.txt	0.26931799999999995
data/corpus-counterarguments-18/02-extracted-arguments/training/philosophy/olicing-punishment-philosophy-ethics-life-house-supports-death-penalty/pro/pro01a-point.txt	0.66338
data/corpus-counterarguments-18/02-extracted-arguments/training/philosophy/olicing-punishment-philosophy-ethics-life-house-supports-death-penalty/pro/pro01b-counter.txt	0.316998
data/corpus-counterarguments-18/02-extracted-arguments/training/philosophy/olicing-punishment-philosophy-ethics-life-house-supports-death-penalty/pro/pro02a-point.txt	0.740842
data/corpus-counterarguments-18/02-extracted-arguments/training/philosophy/olicing-punishment-philosophy-ethics-life-house-supports-death-penalty/pro/pro02b-counter.txt	0.405288
data/corpus-counterarguments-18/02-extracted-arguments/training/philosophy/olicing-punishment-philosophy-ethics-life-house-supports-death-penalty/pro/pro03a-point.txt	0.21267400000000003
data/corpus-counterarguments-18/02-extracted-arguments/training/philosophy/olicing-punishment-philosophy-ethics-life-house-supports-death-penalty/pro/pro03b-counter.txt	0.312623
data/corpus-counterarguments-18/02-extracted-arguments/training/philosophy/olicing-punishment-philosophy-ethics-life-house-supports-death-penalty/pro/pro04a-point.txt	0.03728799999999999
data/corpus-counterarguments-18/02-extracted-arguments/training/philosophy/olicing-punishment-philosophy-ethics-life-house-supports-death-penalty/pro/pro04b-counter.txt	0.128788
data/corpus-counterarguments-18/02-extracted-arguments/training/philosophy/olicing-punishment-philosophy-ethics-life-house-supports-death-penalty/pro/pro05a-point.txt	0.48934
data/corpus-counterarguments-18/02-extracted-arguments/training/philosophy/olicing-punishment-philosophy-ethics-life-house-supports-death-penalty/pro/pro05b-counter.txt	0.603335
