ARGUMENT PATH	CLASSIFIED SENTIMENT VALUE
data/corpus-counterarguments-18/02-extracted-arguments/training/law/rnational-americas-global-law-international-law-house-would-cede-control-falkland/con/con01a-point.txt	0.22034200000000004
data/corpus-counterarguments-18/02-extracted-arguments/training/law/rnational-americas-global-law-international-law-house-would-cede-control-falkland/con/con01b-counter.txt	0.06494299999999997
data/corpus-counterarguments-18/02-extracted-arguments/training/law/rnational-americas-global-law-international-law-house-would-cede-control-falkland/con/con02a-point.txt	0.06380799999999998
data/corpus-counterarguments-18/02-extracted-arguments/training/law/rnational-americas-global-law-international-law-house-would-cede-control-falkland/con/con02b-counter.txt	0.689423
data/corpus-counterarguments-18/02-extracted-arguments/training/law/rnational-americas-global-law-international-law-house-would-cede-control-falkland/con/con03a-point.txt	0.011348000000000025
data/corpus-counterarguments-18/02-extracted-arguments/training/law/rnational-americas-global-law-international-law-house-would-cede-control-falkland/con/con03b-counter.txt	0.1824
data/corpus-counterarguments-18/02-extracted-arguments/training/law/rnational-americas-global-law-international-law-house-would-cede-control-falkland/con/con04a-point.txt	0.530887
data/corpus-counterarguments-18/02-extracted-arguments/training/law/rnational-americas-global-law-international-law-house-would-cede-control-falkland/con/con04b-counter.txt	0.776438
data/corpus-counterarguments-18/02-extracted-arguments/training/law/rnational-americas-global-law-international-law-house-would-cede-control-falkland/con/con05a-point.txt	0.685309
data/corpus-counterarguments-18/02-extracted-arguments/training/law/rnational-americas-global-law-international-law-house-would-cede-control-falkland/con/con05b-counter.txt	0.001654999999999962
data/corpus-counterarguments-18/02-extracted-arguments/training/law/rnational-americas-global-law-international-law-house-would-cede-control-falkland/pro/pro01a-point.txt	0.559674
data/corpus-counterarguments-18/02-extracted-arguments/training/law/rnational-americas-global-law-international-law-house-would-cede-control-falkland/pro/pro01b-counter.txt	0.08589800000000003
data/corpus-counterarguments-18/02-extracted-arguments/training/law/rnational-americas-global-law-international-law-house-would-cede-control-falkland/pro/pro02a-point.txt	0.688446
data/corpus-counterarguments-18/02-extracted-arguments/training/law/rnational-americas-global-law-international-law-house-would-cede-control-falkland/pro/pro02b-counter.txt	0.07774899999999996
data/corpus-counterarguments-18/02-extracted-arguments/training/law/rnational-americas-global-law-international-law-house-would-cede-control-falkland/pro/pro03a-point.txt	0.335375
data/corpus-counterarguments-18/02-extracted-arguments/training/law/rnational-americas-global-law-international-law-house-would-cede-control-falkland/pro/pro03b-counter.txt	0.955632
data/corpus-counterarguments-18/02-extracted-arguments/training/law/rnational-americas-global-law-international-law-house-would-cede-control-falkland/pro/pro04a-point.txt	0.002754999999999952
data/corpus-counterarguments-18/02-extracted-arguments/training/law/rnational-americas-global-law-international-law-house-would-cede-control-falkland/pro/pro04b-counter.txt	0.492189
data/corpus-counterarguments-18/02-extracted-arguments/training/law/rnational-americas-global-law-international-law-house-would-cede-control-falkland/pro/pro05a-point.txt	0.25129999999999997
data/corpus-counterarguments-18/02-extracted-arguments/training/law/rnational-americas-global-law-international-law-house-would-cede-control-falkland/pro/pro05b-counter.txt	0.29671800000000004
