ARGUMENT PATH	CLASSIFIED SENTIMENT VALUE
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-americas-politics-voting-obama-vs-romney-does-campaign-finance-united/con/con01a-point.txt	0.853478
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-americas-politics-voting-obama-vs-romney-does-campaign-finance-united/con/con01b-counter.txt	0.524874
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-americas-politics-voting-obama-vs-romney-does-campaign-finance-united/con/con02a-point.txt	0.08296199999999998
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-americas-politics-voting-obama-vs-romney-does-campaign-finance-united/con/con02b-counter.txt	0.028915000000000024
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-americas-politics-voting-obama-vs-romney-does-campaign-finance-united/pro/pro01a-point.txt	0.607505
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-americas-politics-voting-obama-vs-romney-does-campaign-finance-united/pro/pro01b-counter.txt	0.519659
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-americas-politics-voting-obama-vs-romney-does-campaign-finance-united/pro/pro02a-point.txt	0.658382
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-americas-politics-voting-obama-vs-romney-does-campaign-finance-united/pro/pro02b-counter.txt	0.367846
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-americas-politics-voting-obama-vs-romney-does-campaign-finance-united/pro/pro03a-point.txt	0.44610399999999995
data/corpus-counterarguments-18/02-extracted-arguments/training/culture/media-americas-politics-voting-obama-vs-romney-does-campaign-finance-united/pro/pro03b-counter.txt	0.639995
