ARGUMENT PATH	CLASSIFIED SENTIMENT VALUE
data/corpus-counterarguments-18/02-extracted-arguments/training/international/americas-law-crime-policing-house-believes-united-states-responsible/con/con01a-point.txt	0.46391099999999996
data/corpus-counterarguments-18/02-extracted-arguments/training/international/americas-law-crime-policing-house-believes-united-states-responsible/con/con01b-counter.txt	0.07327700000000004
data/corpus-counterarguments-18/02-extracted-arguments/training/international/americas-law-crime-policing-house-believes-united-states-responsible/con/con02a-point.txt	0.057711999999999986
data/corpus-counterarguments-18/02-extracted-arguments/training/international/americas-law-crime-policing-house-believes-united-states-responsible/con/con02b-counter.txt	0.01302700000000001
data/corpus-counterarguments-18/02-extracted-arguments/training/international/americas-law-crime-policing-house-believes-united-states-responsible/con/con03a-point.txt	0.339325
data/corpus-counterarguments-18/02-extracted-arguments/training/international/americas-law-crime-policing-house-believes-united-states-responsible/con/con03b-counter.txt	0.172802
data/corpus-counterarguments-18/02-extracted-arguments/training/international/americas-law-crime-policing-house-believes-united-states-responsible/pro/pro01a-point.txt	0.693319
data/corpus-counterarguments-18/02-extracted-arguments/training/international/americas-law-crime-policing-house-believes-united-states-responsible/pro/pro01b-counter.txt	0.18668300000000004
data/corpus-counterarguments-18/02-extracted-arguments/training/international/americas-law-crime-policing-house-believes-united-states-responsible/pro/pro02a-point.txt	0.20845800000000003
data/corpus-counterarguments-18/02-extracted-arguments/training/international/americas-law-crime-policing-house-believes-united-states-responsible/pro/pro02b-counter.txt	0.525499
data/corpus-counterarguments-18/02-extracted-arguments/training/international/americas-law-crime-policing-house-believes-united-states-responsible/pro/pro03a-point.txt	0.45741200000000004
data/corpus-counterarguments-18/02-extracted-arguments/training/international/americas-law-crime-policing-house-believes-united-states-responsible/pro/pro03b-counter.txt	0.852318
data/corpus-counterarguments-18/02-extracted-arguments/training/international/americas-law-crime-policing-house-believes-united-states-responsible/pro/pro04a-point.txt	0.666902
data/corpus-counterarguments-18/02-extracted-arguments/training/international/americas-law-crime-policing-house-believes-united-states-responsible/pro/pro04b-counter.txt	0.014346999999999999
