ARGUMENT PATH	CLASSIFIED SENTIMENT VALUE
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-internet-digital-freedoms-access-information-house-believes-google/con/con01a-point.txt	0.619102
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-internet-digital-freedoms-access-information-house-believes-google/con/con01b-counter.txt	0.46076799999999996
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-internet-digital-freedoms-access-information-house-believes-google/con/con02a-point.txt	0.760121
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-internet-digital-freedoms-access-information-house-believes-google/con/con02b-counter.txt	0.015622000000000025
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-internet-digital-freedoms-access-information-house-believes-google/con/con03a-point.txt	0.242143
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-internet-digital-freedoms-access-information-house-believes-google/con/con03b-counter.txt	0.846945
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-internet-digital-freedoms-access-information-house-believes-google/pro/pro01a-point.txt	0.47440400000000005
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-internet-digital-freedoms-access-information-house-believes-google/pro/pro01b-counter.txt	0.22027200000000002
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-internet-digital-freedoms-access-information-house-believes-google/pro/pro02a-point.txt	0.45017700000000005
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-internet-digital-freedoms-access-information-house-believes-google/pro/pro02b-counter.txt	0.16545200000000004
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-internet-digital-freedoms-access-information-house-believes-google/pro/pro03a-point.txt	0.86567
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-internet-digital-freedoms-access-information-house-believes-google/pro/pro03b-counter.txt	0.74416
