ARGUMENT PATH	CLASSIFIED SENTIMENT VALUE
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-digital-freedoms-access-knowledge-house-would-condition-state/con/con01a-point.txt	0.793736
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-digital-freedoms-access-knowledge-house-would-condition-state/con/con01b-counter.txt	0.171748
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-digital-freedoms-access-knowledge-house-would-condition-state/con/con02a-point.txt	0.885497
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-digital-freedoms-access-knowledge-house-would-condition-state/con/con02b-counter.txt	0.820277
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-digital-freedoms-access-knowledge-house-would-condition-state/con/con03a-point.txt	0.637525
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-digital-freedoms-access-knowledge-house-would-condition-state/con/con03b-counter.txt	0.415848
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-digital-freedoms-access-knowledge-house-would-condition-state/pro/pro01a-point.txt	0.43740999999999997
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-digital-freedoms-access-knowledge-house-would-condition-state/pro/pro01b-counter.txt	0.410725
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-digital-freedoms-access-knowledge-house-would-condition-state/pro/pro02a-point.txt	0.611043
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-digital-freedoms-access-knowledge-house-would-condition-state/pro/pro02b-counter.txt	0.286365
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-digital-freedoms-access-knowledge-house-would-condition-state/pro/pro03a-point.txt	0.636311
data/corpus-counterarguments-18/02-extracted-arguments/training/science/censorship-ip-digital-freedoms-access-knowledge-house-would-condition-state/pro/pro03b-counter.txt	0.716216
