ARGUMENT PATH	CLASSIFIED SENTIMENT VALUE
data/corpus-counterarguments-18/02-extracted-arguments/training/free-speech-debate/free-know-house-believes-tennessee-correct-protect-teachers-who-wish/con/con01a-point.txt	0.591791
data/corpus-counterarguments-18/02-extracted-arguments/training/free-speech-debate/free-know-house-believes-tennessee-correct-protect-teachers-who-wish/con/con01b-counter.txt	0.14168099999999995
data/corpus-counterarguments-18/02-extracted-arguments/training/free-speech-debate/free-know-house-believes-tennessee-correct-protect-teachers-who-wish/con/con02a-point.txt	0.267896
data/corpus-counterarguments-18/02-extracted-arguments/training/free-speech-debate/free-know-house-believes-tennessee-correct-protect-teachers-who-wish/con/con02b-counter.txt	0.05879400000000001
data/corpus-counterarguments-18/02-extracted-arguments/training/free-speech-debate/free-know-house-believes-tennessee-correct-protect-teachers-who-wish/con/con03a-point.txt	0.22795699999999997
data/corpus-counterarguments-18/02-extracted-arguments/training/free-speech-debate/free-know-house-believes-tennessee-correct-protect-teachers-who-wish/con/con03b-counter.txt	0.07339600000000002
data/corpus-counterarguments-18/02-extracted-arguments/training/free-speech-debate/free-know-house-believes-tennessee-correct-protect-teachers-who-wish/con/con04a-point.txt	0.05837599999999998
data/corpus-counterarguments-18/02-extracted-arguments/training/free-speech-debate/free-know-house-believes-tennessee-correct-protect-teachers-who-wish/con/con04b-counter.txt	0.984135
data/corpus-counterarguments-18/02-extracted-arguments/training/free-speech-debate/free-know-house-believes-tennessee-correct-protect-teachers-who-wish/pro/pro01a-point.txt	0.505352
data/corpus-counterarguments-18/02-extracted-arguments/training/free-speech-debate/free-know-house-believes-tennessee-correct-protect-teachers-who-wish/pro/pro01b-counter.txt	0.12126199999999998
data/corpus-counterarguments-18/02-extracted-arguments/training/free-speech-debate/free-know-house-believes-tennessee-correct-protect-teachers-who-wish/pro/pro02a-point.txt	0.751578
data/corpus-counterarguments-18/02-extracted-arguments/training/free-speech-debate/free-know-house-believes-tennessee-correct-protect-teachers-who-wish/pro/pro02b-counter.txt	0.671253
data/corpus-counterarguments-18/02-extracted-arguments/training/free-speech-debate/free-know-house-believes-tennessee-correct-protect-teachers-who-wish/pro/pro03a-point.txt	0.23272199999999998
data/corpus-counterarguments-18/02-extracted-arguments/training/free-speech-debate/free-know-house-believes-tennessee-correct-protect-teachers-who-wish/pro/pro03b-counter.txt	0.44174500000000005
