ARGUMENT PATH	CLASSIFIED SENTIMENT VALUE
data/corpus-counterarguments-18/02-extracted-arguments/training/health/-media-television-health-weight-house-would-ban-promotion-diets/con/con01a-point.txt	0.539095
data/corpus-counterarguments-18/02-extracted-arguments/training/health/-media-television-health-weight-house-would-ban-promotion-diets/con/con01b-counter.txt	0.307331
data/corpus-counterarguments-18/02-extracted-arguments/training/health/-media-television-health-weight-house-would-ban-promotion-diets/con/con02a-point.txt	0.0033090000000000064
data/corpus-counterarguments-18/02-extracted-arguments/training/health/-media-television-health-weight-house-would-ban-promotion-diets/con/con02b-counter.txt	0.11141199999999996
data/corpus-counterarguments-18/02-extracted-arguments/training/health/-media-television-health-weight-house-would-ban-promotion-diets/con/con03a-point.txt	0.35851
data/corpus-counterarguments-18/02-extracted-arguments/training/health/-media-television-health-weight-house-would-ban-promotion-diets/con/con03b-counter.txt	0.19819900000000001
data/corpus-counterarguments-18/02-extracted-arguments/training/health/-media-television-health-weight-house-would-ban-promotion-diets/pro/pro01a-point.txt	0.319032
data/corpus-counterarguments-18/02-extracted-arguments/training/health/-media-television-health-weight-house-would-ban-promotion-diets/pro/pro01b-counter.txt	0.905018
data/corpus-counterarguments-18/02-extracted-arguments/training/health/-media-television-health-weight-house-would-ban-promotion-diets/pro/pro02a-point.txt	0.31042400000000003
data/corpus-counterarguments-18/02-extracted-arguments/training/health/-media-television-health-weight-house-would-ban-promotion-diets/pro/pro02b-counter.txt	0.626072
data/corpus-counterarguments-18/02-extracted-arguments/training/health/-media-television-health-weight-house-would-ban-promotion-diets/pro/pro03a-point.txt	0.536188
data/corpus-counterarguments-18/02-extracted-arguments/training/health/-media-television-health-weight-house-would-ban-promotion-diets/pro/pro03b-counter.txt	0.826986
